 j EnclosedM[g] Rad[cm] Vel[cm/s] Den[g/cc] X_H X_He
8603  0.1008798751E+35  0.1638642589E+14 -0.8554343894E+04  0.9370188190E-07  0.5933254450E+00  0.3866232757E+00
8604  0.1008843422E+35  0.1638783899E+14 -0.8553878192E+04  0.9367764016E-07  0.5933254450E+00  0.3866232757E+00
8605  0.1008888076E+35  0.1638925167E+14 -0.8553409937E+04  0.9365341378E-07  0.5933254450E+00  0.3866232757E+00
8606  0.1008932713E+35  0.1639066394E+14 -0.8552933163E+04  0.9362920269E-07  0.5933254450E+00  0.3866232757E+00
8607  0.1008977333E+35  0.1639207579E+14 -0.8552402228E+04  0.9360500601E-07  0.5933254450E+00  0.3866232757E+00
8608  0.1009021936E+35  0.1639348724E+14 -0.8551520844E+04  0.9358081663E-07  0.5933254450E+00  0.3866232757E+00
8609  0.1009066522E+35  0.1639489827E+14 -0.8549019105E+04  0.9355660324E-07  0.5933254450E+00  0.3866232757E+00
8610  0.1009111092E+35  0.1639630889E+14 -0.8540399625E+04  0.9353225739E-07  0.5933254450E+00  0.3866232757E+00
8611  0.1009155644E+35  0.1639771911E+14 -0.8510946873E+04  0.9350742693E-07  0.5933254450E+00  0.3866232757E+00
8612  0.1009200180E+35  0.1639912896E+14 -0.8384345991E+04  0.9348040820E-07  0.5933254450E+00  0.3866232757E+00
8613  0.1009244698E+35  0.1640053862E+14 -0.7790783068E+04  0.9344124311E-07  0.5933254450E+00  0.3866232757E+00
8614  0.1009289200E+35  0.1640194869E+14 -0.5782185234E+04  0.9336288764E-07  0.5933254450E+00  0.3866232757E+00
8615  0.1009333685E+35  0.1640336030E+14 -0.1623760604E+04  0.9320959798E-07  0.5933254450E+00  0.3866232757E+00
8616  0.1009378153E+35  0.1640477435E+14  0.5106194217E+04  0.9299762355E-07  0.5933254450E+00  0.3866232757E+00
8617  0.1009422605E+35  0.1640619159E+14  0.1126286432E+05  0.9273677132E-07  0.5933254450E+00  0.3866232757E+00
8618  0.1009467039E+35  0.1640760951E+14  0.1536614297E+05  0.9264133670E-07  0.5933254450E+00  0.3866232757E+00
8619  0.1009511456E+35  0.1640902866E+14  0.1556182462E+05  0.9250923002E-07  0.5933254450E+00  0.3866232757E+00
8620  0.1009555857E+35  0.1641044812E+14  0.1656439299E+05  0.9243824804E-07  0.5933254450E+00  0.3866232757E+00
8621  0.1009600241E+35  0.1641186907E+14  0.1755050218E+05  0.9229066045E-07  0.5933254450E+00  0.3866232757E+00
8622  0.1009644607E+35  0.1641329246E+14  0.1840284796E+05  0.9208111320E-07  0.5933254450E+00  0.3866232757E+00
8623  0.1009688957E+35  0.1641471875E+14  0.1888402331E+05  0.9184257203E-07  0.5933254450E+00  0.3866232757E+00
8624  0.1009733290E+35  0.1641614679E+14  0.1800437107E+05  0.9167968781E-07  0.5933254450E+00  0.3866232757E+00
8625  0.1009777606E+35  0.1641757584E+14  0.1691605134E+05  0.9156400872E-07  0.5933254450E+00  0.3866232757E+00
8626  0.1009821906E+35  0.1641900563E+14  0.1720696325E+05  0.9146557330E-07  0.5933254450E+00  0.3866232757E+00
8627  0.1009866188E+35  0.1642043653E+14  0.1551932201E+05  0.9134418163E-07  0.5933254450E+00  0.3866232757E+00
8628  0.1009910453E+35  0.1642186814E+14  0.1126579130E+05  0.9124809076E-07  0.5933254450E+00  0.3866232757E+00
8629  0.1009954702E+35  0.1642330281E+14  0.5947144595E+04  0.9100256735E-07  0.5933254450E+00  0.3866232757E+00
8630  0.1009998934E+35  0.1642473973E+14 -0.6841325994E+03  0.9080964052E-07  0.5933254450E+00  0.3866232757E+00
8631  0.1010043149E+35  0.1642617791E+14 -0.4131637249E+04  0.9068002888E-07  0.5933254450E+00  0.3866232757E+00
8632  0.1010087347E+35  0.1642761614E+14 -0.5402157490E+04  0.9062576026E-07  0.5933254450E+00  0.3866232757E+00
8633  0.1010131528E+35  0.1642905405E+14 -0.5668634495E+04  0.9059570628E-07  0.5933254450E+00  0.3866232757E+00
8634  0.1010175692E+35  0.1643049156E+14 -0.5733432780E+04  0.9057046167E-07  0.5933254450E+00  0.3866232757E+00
8635  0.1010219839E+35  0.1643192865E+14 -0.5752921355E+04  0.9054627029E-07  0.5933254450E+00  0.3866232757E+00
8636  0.1010263970E+35  0.1643336532E+14 -0.5757703447E+04  0.9052234884E-07  0.5933254450E+00  0.3866232757E+00
8637  0.1010308083E+35  0.1643480157E+14 -0.5753758392E+04  0.9049844578E-07  0.5933254450E+00  0.3866232757E+00
8638  0.1010352180E+35  0.1643623740E+14 -0.5730266218E+04  0.9047411202E-07  0.5933254450E+00  0.3866232757E+00
8639  0.1010396259E+35  0.1643767285E+14 -0.5629676057E+04  0.9044804542E-07  0.5933254450E+00  0.3866232757E+00
8640  0.1010440322E+35  0.1643910807E+14 -0.5099269542E+04  0.9041239762E-07  0.5933254450E+00  0.3866232757E+00
8641  0.1010484368E+35  0.1644054370E+14 -0.3286465234E+04  0.9033562181E-07  0.5933254450E+00  0.3866232757E+00
8642  0.1010528397E+35  0.1644198067E+14  0.9610991940E+03  0.9020090374E-07  0.5933254450E+00  0.3866232757E+00
8643  0.1010572410E+35  0.1644341993E+14  0.5289780891E+04  0.9000746644E-07  0.5933254450E+00  0.3866232757E+00
8644  0.1010616405E+35  0.1644485938E+14  0.8467910186E+04  0.8994538644E-07  0.5933254450E+00  0.3866232757E+00
8645  0.1010660383E+35  0.1644629982E+14  0.9020485072E+04  0.8983275358E-07  0.5933254450E+00  0.3866232757E+00
8646  0.1010704345E+35  0.1644774033E+14  0.9377352068E+04  0.8977869980E-07  0.5933254450E+00  0.3866232757E+00
8647  0.1010748290E+35  0.1644918130E+14  0.1029752145E+05  0.8969988227E-07  0.5933254450E+00  0.3866232757E+00
8648  0.1010792217E+35  0.1645062352E+14  0.1067230196E+05  0.8957171147E-07  0.5933254450E+00  0.3866232757E+00
8649  0.1010836128E+35  0.1645206766E+14  0.1038203732E+05  0.8940225807E-07  0.5933254450E+00  0.3866232757E+00
8650  0.1010880022E+35  0.1645351315E+14  0.9782819185E+04  0.8926932674E-07  0.5933254450E+00  0.3866232757E+00
8651  0.1010923900E+35  0.1645495943E+14  0.9515102654E+04  0.8917028353E-07  0.5933254450E+00  0.3866232757E+00
8652  0.1010967760E+35  0.1645640614E+14  0.9283196755E+04  0.8909385389E-07  0.5933254450E+00  0.3866232757E+00
8653  0.1011011603E+35  0.1645785340E+14  0.8148923754E+04  0.8901023210E-07  0.5933254450E+00  0.3866232757E+00
8654  0.1011055430E+35  0.1645930157E+14  0.5245711747E+04  0.8890433295E-07  0.5933254450E+00  0.3866232757E+00
8655  0.1011099239E+35  0.1646075158E+14  0.1219020819E+04  0.8874168536E-07  0.5933254450E+00  0.3866232757E+00
8656  0.1011143032E+35  0.1646220309E+14 -0.3169408451E+04  0.8860020170E-07  0.5933254450E+00  0.3866232757E+00
8657  0.1011186808E+35  0.1646365548E+14 -0.5886406403E+04  0.8849686955E-07  0.5933254450E+00  0.3866232757E+00
8658  0.1011230567E+35  0.1646510795E+14 -0.7115226884E+04  0.8844223776E-07  0.5933254450E+00  0.3866232757E+00
8659  0.1011274309E+35  0.1646656011E+14 -0.7447544010E+04  0.8841093036E-07  0.5933254450E+00  0.3866232757E+00
8660  0.1011318034E+35  0.1646801187E+14 -0.7519206746E+04  0.8838593480E-07  0.5933254450E+00  0.3866232757E+00
8661  0.1011361742E+35  0.1646946321E+14 -0.7537117546E+04  0.8836215164E-07  0.5933254450E+00  0.3866232757E+00
8662  0.1011405434E+35  0.1647091411E+14 -0.7541372985E+04  0.8833865625E-07  0.5933254450E+00  0.3866232757E+00
8663  0.1011449108E+35  0.1647236458E+14 -0.7539384581E+04  0.8831522790E-07  0.5933254450E+00  0.3866232757E+00
8664  0.1011492766E+35  0.1647381462E+14 -0.7526253535E+04  0.8829158029E-07  0.5933254450E+00  0.3866232757E+00
8665  0.1011536407E+35  0.1647526425E+14 -0.7475123584E+04  0.8826713435E-07  0.5933254450E+00  0.3866232757E+00
8666  0.1011580031E+35  0.1647671354E+14 -0.7240712377E+04  0.8823848977E-07  0.5933254450E+00  0.3866232757E+00
8667  0.1011623638E+35  0.1647816278E+14 -0.6253904939E+04  0.8819133314E-07  0.5933254450E+00  0.3866232757E+00
8668  0.1011667228E+35  0.1647961277E+14 -0.3850581374E+04  0.8809598543E-07  0.5933254450E+00  0.3866232757E+00
8669  0.1011710801E+35  0.1648106419E+14  0.5614639006E+03  0.8796024288E-07  0.5933254450E+00  0.3866232757E+00
8670  0.1011754358E+35  0.1648251760E+14  0.4311088635E+04  0.8778957440E-07  0.5933254450E+00  0.3866232757E+00
8671  0.1011797897E+35  0.1648397135E+14  0.7183005096E+04  0.8772028544E-07  0.5933254450E+00  0.3866232757E+00
8672  0.1011841420E+35  0.1648542592E+14  0.8011769830E+04  0.8762075811E-07  0.5933254450E+00  0.3866232757E+00
8673  0.1011884925E+35  0.1648688071E+14  0.8580703740E+04  0.8755850393E-07  0.5933254450E+00  0.3866232757E+00
8674  0.1011928414E+35  0.1648833649E+14  0.9396666769E+04  0.8744944759E-07  0.5933254450E+00  0.3866232757E+00
8675  0.1011971886E+35  0.1648979346E+14  0.1021961945E+05  0.8732866150E-07  0.5933254450E+00  0.3866232757E+00
8676  0.1012015341E+35  0.1649125270E+14  0.1013163543E+05  0.8714324680E-07  0.5933254450E+00  0.3866232757E+00
8677  0.1012058779E+35  0.1649271299E+14  0.9433901738E+04  0.8703178255E-07  0.5933254450E+00  0.3866232757E+00
8678  0.1012102201E+35  0.1649417417E+14  0.8722434659E+04  0.8692912896E-07  0.5933254450E+00  0.3866232757E+00
8679  0.1012145605E+35  0.1649563572E+14  0.8087777156E+04  0.8685794579E-07  0.5933254450E+00  0.3866232757E+00
8680  0.1012188992E+35  0.1649709804E+14  0.7035144462E+04  0.8676363586E-07  0.5933254450E+00  0.3866232757E+00
8681  0.1012232363E+35  0.1649856094E+14  0.3904611144E+04  0.8667952710E-07  0.5933254450E+00  0.3866232757E+00
8682  0.1012275717E+35  0.1650002582E+14  0.1040369186E+03  0.8651330439E-07  0.5933254450E+00  0.3866232757E+00
8683  0.1012319054E+35  0.1650149203E+14 -0.4113354603E+04  0.8638630857E-07  0.5933254450E+00  0.3866232757E+00
8684  0.1012362374E+35  0.1650295889E+14 -0.6313215197E+04  0.8629860934E-07  0.5933254450E+00  0.3866232757E+00
8685  0.1012405677E+35  0.1650442566E+14 -0.7183172112E+04  0.8625527564E-07  0.5933254450E+00  0.3866232757E+00
8686  0.1012448963E+35  0.1650589206E+14 -0.7385708330E+04  0.8622766285E-07  0.5933254450E+00  0.3866232757E+00
8687  0.1012492232E+35  0.1650735804E+14 -0.7433632783E+04  0.8620363133E-07  0.5933254450E+00  0.3866232757E+00
8688  0.1012535485E+35  0.1650882359E+14 -0.7446512156E+04  0.8618036801E-07  0.5933254450E+00  0.3866232757E+00
8689  0.1012578720E+35  0.1651028869E+14 -0.7448535615E+04  0.8615731953E-07  0.5933254450E+00  0.3866232757E+00
8690  0.1012621939E+35  0.1651175336E+14 -0.7442853311E+04  0.8613421870E-07  0.5933254450E+00  0.3866232757E+00
8691  0.1012665141E+35  0.1651321759E+14 -0.7416930036E+04  0.8611071542E-07  0.5933254450E+00  0.3866232757E+00
8692  0.1012708326E+35  0.1651468141E+14 -0.7318345210E+04  0.8608567611E-07  0.5933254450E+00  0.3866232757E+00
8693  0.1012751494E+35  0.1651614496E+14 -0.6872672140E+04  0.8605290026E-07  0.5933254450E+00  0.3866232757E+00
8694  0.1012794645E+35  0.1651760880E+14 -0.5134230567E+04  0.8598738867E-07  0.5933254450E+00  0.3866232757E+00
8695  0.1012837779E+35  0.1651907421E+14 -0.9521549078E+03  0.8584574133E-07  0.5933254450E+00  0.3866232757E+00
8696  0.1012880897E+35  0.1652054240E+14  0.6159638472E+04  0.8563505775E-07  0.5933254450E+00  0.3866232757E+00
8697  0.1012923997E+35  0.1652201389E+14  0.1214730798E+05  0.8539397623E-07  0.5933254450E+00  0.3866232757E+00
8698  0.1012967081E+35  0.1652348608E+14  0.1580092782E+05  0.8530473275E-07  0.5933254450E+00  0.3866232757E+00
8699  0.1013010147E+35  0.1652495963E+14  0.1684528056E+05  0.8517761070E-07  0.5933254450E+00  0.3866232757E+00
8700  0.1013053197E+35  0.1652643428E+14  0.1726239539E+05  0.8506550962E-07  0.5933254450E+00  0.3866232757E+00
8701  0.1013096230E+35  0.1652791037E+14  0.1817518236E+05  0.8493365246E-07  0.5933254450E+00  0.3866232757E+00
8702  0.1013139246E+35  0.1652938893E+14  0.1822713519E+05  0.8474380913E-07  0.5933254450E+00  0.3866232757E+00
8703  0.1013182245E+35  0.1653087035E+14  0.1775369655E+05  0.8453184486E-07  0.5933254450E+00  0.3866232757E+00
8704  0.1013225228E+35  0.1653235398E+14  0.1769090401E+05  0.8435726369E-07  0.5933254450E+00  0.3866232757E+00
8705  0.1013268193E+35  0.1653383893E+14  0.1673376268E+05  0.8423469941E-07  0.5933254450E+00  0.3866232757E+00
8706  0.1013311142E+35  0.1653532379E+14  0.1451412688E+05  0.8419094546E-07  0.5933254450E+00  0.3866232757E+00
8707  0.1013354073E+35  0.1653681080E+14  0.1339865241E+05  0.8402111001E-07  0.5933254450E+00  0.3866232757E+00
8708  0.1013396988E+35  0.1653830060E+14  0.5402902572E+04  0.8381631162E-07  0.5933254450E+00  0.3866232757E+00
8709  0.1013439886E+35  0.1653979380E+14 -0.1691276954E+04  0.8357680733E-07  0.5933254450E+00  0.3866232757E+00
8710  0.1013482767E+35  0.1654128847E+14 -0.6037475237E+04  0.8344670867E-07  0.5933254450E+00  0.3866232757E+00
8711  0.1013525631E+35  0.1654278343E+14 -0.7673283198E+04  0.8338279974E-07  0.5933254450E+00  0.3866232757E+00
8712  0.1013568478E+35  0.1654427812E+14 -0.8137071770E+04  0.8335029280E-07  0.5933254450E+00  0.3866232757E+00
8713  0.1013611309E+35  0.1654577239E+14 -0.8247419355E+04  0.8332530583E-07  0.5933254450E+00  0.3866232757E+00
8714  0.1013654122E+35  0.1654726622E+14 -0.8277126479E+04  0.8330209185E-07  0.5933254450E+00  0.3866232757E+00
8715  0.1013696919E+35  0.1654875960E+14 -0.8284721468E+04  0.8327936967E-07  0.5933254450E+00  0.3866232757E+00
8716  0.1013739698E+35  0.1655025253E+14 -0.8286225286E+04  0.8325679146E-07  0.5933254450E+00  0.3866232757E+00
8717  0.1013782461E+35  0.1655174500E+14 -0.8286334635E+04  0.8323425857E-07  0.5933254450E+00  0.3866232757E+00
8718  0.1013825207E+35  0.1655323701E+14 -0.8286110695E+04  0.8321174660E-07  0.5933254450E+00  0.3866232757E+00
8719  0.1013867936E+35  0.1655472857E+14 -0.8285779841E+04  0.8318925249E-07  0.5933254450E+00  0.3866232757E+00
8720  0.1013910648E+35  0.1655621968E+14 -0.8285445843E+04  0.8316677320E-07  0.5933254450E+00  0.3866232757E+00
8721  0.1013953344E+35  0.1655771033E+14 -0.8285111837E+04  0.8314430883E-07  0.5933254450E+00  0.3866232757E+00
8722  0.1013996022E+35  0.1655920053E+14 -0.8284777060E+04  0.8312185943E-07  0.5933254450E+00  0.3866232757E+00
8723  0.1014038683E+35  0.1656069027E+14 -0.8284441907E+04  0.8309942496E-07  0.5933254450E+00  0.3866232757E+00
8724  0.1014081328E+35  0.1656217955E+14 -0.8284106581E+04  0.8307700543E-07  0.5933254450E+00  0.3866232757E+00
8725  0.1014123956E+35  0.1656366838E+14 -0.8283771095E+04  0.8305460082E-07  0.5933254450E+00  0.3866232757E+00
8726  0.1014166567E+35  0.1656515675E+14 -0.8283435464E+04  0.8303221111E-07  0.5933254450E+00  0.3866232757E+00
8727  0.1014209161E+35  0.1656664467E+14 -0.8283099676E+04  0.8300983631E-07  0.5933254450E+00  0.3866232757E+00
8728  0.1014251738E+35  0.1656813213E+14 -0.8282763713E+04  0.8298747640E-07  0.5933254450E+00  0.3866232757E+00
8729  0.1014294298E+35  0.1656961913E+14 -0.8282427604E+04  0.8296513138E-07  0.5933254450E+00  0.3866232757E+00
8730  0.1014336841E+35  0.1657110568E+14 -0.8282091343E+04  0.8294280123E-07  0.5933254450E+00  0.3866232757E+00
8731  0.1014379368E+35  0.1657259177E+14 -0.8281754936E+04  0.8292048595E-07  0.5933254450E+00  0.3866232757E+00
8732  0.1014421877E+35  0.1657407740E+14 -0.8281418364E+04  0.8289818553E-07  0.5933254450E+00  0.3866232757E+00
8733  0.1014464370E+35  0.1657556258E+14 -0.8281081643E+04  0.8287589996E-07  0.5933254450E+00  0.3866232757E+00
8734  0.1014506846E+35  0.1657704730E+14 -0.8280744780E+04  0.8285362922E-07  0.5933254450E+00  0.3866232757E+00
8735  0.1014549305E+35  0.1657853156E+14 -0.8280407730E+04  0.8283137332E-07  0.5933254450E+00  0.3866232757E+00
8736  0.1014591747E+35  0.1658001537E+14 -0.8280070320E+04  0.8280913224E-07  0.5933254450E+00  0.3866232757E+00
8737  0.1014634172E+35  0.1658149872E+14 -0.8279731677E+04  0.8278690595E-07  0.5933254450E+00  0.3866232757E+00
8738  0.1014676580E+35  0.1658298161E+14 -0.8279388404E+04  0.8276469439E-07  0.5933254450E+00  0.3866232757E+00
8739  0.1014718971E+35  0.1658446404E+14 -0.8279025158E+04  0.8274249729E-07  0.5933254450E+00  0.3866232757E+00
8740  0.1014761346E+35  0.1658594601E+14 -0.8278552564E+04  0.8272031307E-07  0.5933254450E+00  0.3866232757E+00
8741  0.1014803703E+35  0.1658742753E+14 -0.8277540942E+04  0.8269813221E-07  0.5933254450E+00  0.3866232757E+00
8742  0.1014846044E+35  0.1658890859E+14 -0.8274105177E+04  0.8267591684E-07  0.5933254450E+00  0.3866232757E+00
8743  0.1014888368E+35  0.1659038919E+14 -0.8260997740E+04  0.8265351350E-07  0.5933254450E+00  0.3866232757E+00
8744  0.1014930675E+35  0.1659186936E+14 -0.8215628187E+04  0.8263044750E-07  0.5933254450E+00  0.3866232757E+00
8745  0.1014972965E+35  0.1659334912E+14 -0.8052075109E+04  0.8260491321E-07  0.5933254450E+00  0.3866232757E+00
8746  0.1015015238E+35  0.1659482872E+14 -0.7253861757E+04  0.8256656171E-07  0.5933254450E+00  0.3866232757E+00
8747  0.1015057494E+35  0.1659630914E+14 -0.4642557559E+04  0.8247304233E-07  0.5933254450E+00  0.3866232757E+00
8748  0.1015099734E+35  0.1659779168E+14  0.1421830313E+04  0.8230782529E-07  0.5933254450E+00  0.3866232757E+00
8749  0.1015141956E+35  0.1659927781E+14  0.7633912966E+04  0.8206147138E-07  0.5933254450E+00  0.3866232757E+00
8750  0.1015184162E+35  0.1660076531E+14  0.1348661635E+05  0.8193786825E-07  0.5933254450E+00  0.3866232757E+00
8751  0.1015226351E+35  0.1660225479E+14  0.1576872832E+05  0.8178178070E-07  0.5933254450E+00  0.3866232757E+00
8752  0.1015268523E+35  0.1660374534E+14  0.1656897557E+05  0.8167566975E-07  0.5933254450E+00  0.3866232757E+00
8753  0.1015310678E+35  0.1660523695E+14  0.1865057763E+05  0.8157069459E-07  0.5933254450E+00  0.3866232757E+00
8754  0.1015352816E+35  0.1660673081E+14  0.1965845394E+05  0.8140048918E-07  0.5933254450E+00  0.3866232757E+00
8755  0.1015394937E+35  0.1660822797E+14  0.1934283647E+05  0.8117340170E-07  0.5933254450E+00  0.3866232757E+00
8756  0.1015437041E+35  0.1660972740E+14  0.1917828112E+05  0.8100360720E-07  0.5933254450E+00  0.3866232757E+00
8757  0.1015479129E+35  0.1661122842E+14  0.1871701508E+05  0.8087132101E-07  0.5933254450E+00  0.3866232757E+00
8758  0.1015521199E+35  0.1661272955E+14  0.1743135268E+05  0.8081774625E-07  0.5933254450E+00  0.3866232757E+00
8759  0.1015563253E+35  0.1661423256E+14  0.1674067021E+05  0.8066983079E-07  0.5933254450E+00  0.3866232757E+00
8760  0.1015605290E+35  0.1661573717E+14  0.1086594833E+05  0.8053682855E-07  0.5933254450E+00  0.3866232757E+00
8761  0.1015647310E+35  0.1661724530E+14  0.4520482184E+04  0.8030257120E-07  0.5933254450E+00  0.3866232757E+00
8762  0.1015689313E+35  0.1661875540E+14 -0.1085239243E+04  0.8015059433E-07  0.5933254450E+00  0.3866232757E+00
8763  0.1015731299E+35  0.1662026642E+14 -0.3815204791E+04  0.8005541278E-07  0.5933254450E+00  0.3866232757E+00
8764  0.1015773268E+35  0.1662177740E+14 -0.4891934771E+04  0.8001030446E-07  0.5933254450E+00  0.3866232757E+00
8765  0.1015815221E+35  0.1662328802E+14 -0.5162927640E+04  0.7998284082E-07  0.5933254450E+00  0.3866232757E+00
8766  0.1015857156E+35  0.1662479820E+14 -0.5232803257E+04  0.7995968765E-07  0.5933254450E+00  0.3866232757E+00
8767  0.1015899075E+35  0.1662630791E+14 -0.5253878301E+04  0.7993752520E-07  0.5933254450E+00  0.3866232757E+00
8768  0.1015940976E+35  0.1662781715E+14 -0.5259664862E+04  0.7991559797E-07  0.5933254450E+00  0.3866232757E+00
8769  0.1015982861E+35  0.1662932593E+14 -0.5256637300E+04  0.7989370333E-07  0.5933254450E+00  0.3866232757E+00
8770  0.1016024729E+35  0.1663083424E+14 -0.5234966671E+04  0.7987144364E-07  0.5933254450E+00  0.3866232757E+00
8771  0.1016066580E+35  0.1663234212E+14 -0.5144670410E+04  0.7984783581E-07  0.5933254450E+00  0.3866232757E+00
8772  0.1016108414E+35  0.1663384970E+14 -0.4685969595E+04  0.7981710953E-07  0.5933254450E+00  0.3866232757E+00
8773  0.1016150232E+35  0.1663535757E+14 -0.3160836763E+04  0.7975495705E-07  0.5933254450E+00  0.3866232757E+00
8774  0.1016192032E+35  0.1663686654E+14  0.4842443532E+03  0.7964994766E-07  0.5933254450E+00  0.3866232757E+00
8775  0.1016233816E+35  0.1663837764E+14  0.4437271385E+04  0.7949110143E-07  0.5933254450E+00  0.3866232757E+00
8776  0.1016275582E+35  0.1663988957E+14  0.8268985754E+04  0.7940113625E-07  0.5933254450E+00  0.3866232757E+00
8777  0.1016317332E+35  0.1664140263E+14  0.9515441256E+04  0.7929544218E-07  0.5933254450E+00  0.3866232757E+00
8778  0.1016359065E+35  0.1664291613E+14  0.1027467955E+05  0.7922589579E-07  0.5933254450E+00  0.3866232757E+00
8779  0.1016400781E+35  0.1664443021E+14  0.1116306311E+05  0.7914890535E-07  0.5933254450E+00  0.3866232757E+00
8780  0.1016442480E+35  0.1664594562E+14  0.1154955002E+05  0.7903354350E-07  0.5933254450E+00  0.3866232757E+00
8781  0.1016484162E+35  0.1664746326E+14  0.1118512854E+05  0.7887043359E-07  0.5933254450E+00  0.3866232757E+00
8782  0.1016525828E+35  0.1664898238E+14  0.1074958404E+05  0.7874763591E-07  0.5933254450E+00  0.3866232757E+00
